ID,Description,Source,Name,Form_ID,Comment,Doubt
168,sweet (1),,168,psi-49d7ebbc336b94d01eefae39beef3097-1,"Cf. ‘**167**’ for the corresponding |š|-forms. Both ‘sweet’
terms must be reconstructed together, and by and large they jibe. There are
three interesting questions. (a) Was there a vowel separating S from |k|?
We reconstruct one, as it appears in several languages and renders accent
and length in the second syllable completely regular. (b) What accounts for
the **MA** and **TU** nasalization? We have no answer, except to point out that this
is not the first time we have found aberrant nasalization. **MA** and **CH** are the
usual offenders. (c) The toughest and most interesting question obviously
involves the final syllable and the glide or consonant that introduces it.

It has generally been the case that **PSI** did not allow vowel sequences. So
**PSI** presumably had a phonetic glide preceding {-e}, which probably had
morphemic status.  We are unable to reconstruct the glide.  The second
element itself might be ‘**812**’, q.v.  As both **LA** and **HI** indicate, an earlier
gloss for this series might be ‘strongly flavored’; cf. also the ‘salt’
meanings with the |š|-grade.",
169,sweat,,169,pmv-777ca7f6e5dbf214914753eaad1898de-1,"Cf. **DA** {iní thí} ‘sweat lodge’. Several Dakotan forms with {-ni-}
suggest this stem is bimorphemic, probably {*wa-rį́} originally. It seems
likely that this form arose in MVS though, since if it were **PSI** it should be
treated exactly like ‘**56**’, with which it would have been homophonous.

Note that nasalization is complete only in Dakotan.",
170,swallow (bird),,170,psi-f2534d6c6f2b2a474bdb88fbbd1e4b6f-1,"Cf. **HI** {aʔriša} ‘crow (bird)’.  The reconstructed term is a compound
of ‘bird’ (q.v.) and an adjective. **KS** has a vaguely similar descriptive term
for this bird: {ǘbe žąkka} ‘forked tail’. **BI** {tcoká} ‘(to have) a
piece broken out at the top’ suggests that the reference in **HI**/**MA** may also
be to the swallow’s distinctively forked tail. (**BI** {č} < **PSI** {*š}
regularly).",
171,"surround, head off, intercept",,171,psi-70e657446b8a0e9ad6fb6142c9593c3f-1,"**OF** exhibits the |x|-grade, as does **PCH**.  Assuming cognacy of the **OF** and
**PCH** forms for the moment, the lack of initial {*r} before the vowel in
**OF**/**PCH** suggests that this is the older form and that MVS has inserted a glide
between the locative prefix and stem that has been reanalyzed as a
stem-initial consonant. All three fricative grades appear to exist in this
set. Cf. ‘**172**’.",
172,surround,,172,pch-ec92408ca96b8359b102c3b02ba4bb2c-1,Cf. ‘**171**’.,
173,sunflower,,173,,"The **MA** form occurs in {maʔpéʔ ósere}, which may derive from {wa-}
‘**1180**’ + {ąp} ‘day, dawn’ + {ó-} ‘nominalizer’ + {sre} ‘to
bloom’, meaning ‘dawn flower’. The word is unusual, in that it has
third-mora accent.  The **HI** formation is similar: |wa•p-| ‘**924**’ plus |-ha•|
‘plant’ (compare **HI** |wa•cu| ‘cherry’, |wa•cua•| ‘cherry tree’).  The
sunflower is attested archaeologically all up and down the eastern plains as
a common food source. There is strong evidence that it was domesticated
fairly early. The fact that there do not appear to be cognates in most of
the languages may suggest further refinement in our chronologies for
subgroup development and/or may point to development outside the plains
area. However, cf. ‘**991**’.",
174,sun,,174,psi-73f246ecdcc79450ac1b1d53b6becff2-1,"Cf. ‘moon’ (‘**565**’), generally the same as ‘**174**’; cf. also ‘**214**’. The
apparently sporadic nasalization of the initial syllable comes from the
second syllable via the expected nasal spread. The original accentual
pattern of this term is difficult to reconstruct, but this very difficulty,
plus the clear reflex of {*W} or an initial cluster in **CH** provides a hint
of the solution to the problem. {*W} seems always to represent a
conflation of a root-initial {*w} with a prefixed {*wV}, usually the
syncopated reflex of absolutive {*wa-}. Thus there was an initial
syllable. The long vowel in **CH**, **MA** and **TU** (expected on the second syllable)
supports this analysis also, as does the intriguing cluster recorded by
Voegelin. **CR**/**HI** would be expected to have a long vowel, but they do not. **HI**
at least shows variable accent. Cf. ‘**292**’ and ‘**237**’ for similar
phonological sequences.",
175,summer,,175,psi-1f79da667ea16a291981452635022dc5-1,"Cf. ‘**601**’, ‘**593**’.  This is one of the few nice, polysyllabic sets
containing clear reflexes of **PSI** {*R}.",
186,strike (4),,186,psi-dcab407f34e8c20cc6cb763b6eae8dab-1,"The following **LA** forms show {š} grade of this root: **LA** {štaka,
íyapa-} ‘be taken by surprise’ B-251; **LA** {štaka, íyopa-} ‘excite,
incite, encourage, actuate, urge’ B-259; **LA** {štaka, iyú-} ‘soften,
make soft, press’. B-809; **LA** {štáka, ka-} ‘strike, beat, whip’
B-292; **LA** {štaka, awó-} ‘rebound, as an arrow on something
hard not going in’ B-101 The following **WI** forms show {s} grade
of this root: **WI** {sták, boo-} (‘dent by shooting, blowing,
great force’, Lk-20.2fb) KM-84; **WI** {sták, gi-} (‘pound flat, dent’, Lk-19.18fb) KM-400; **WI** {sták, nąą-} ‘step on someone’s
foot’ KM-2223; **WI** {sták, ra-} (‘dent with the mouth’, Lk-19.13fb)
KM-2565; **WI** {sták, wa-} ‘flatten by pressing with palm’ KM-3472",
187,strike (3),,187,psi-dc41cef7c729d1acdd897580879ee21b-1,"**OS** |†nąstáke| ‘trample down’ (LF-113) shows this root with an extension.

Cf. numerous partial cognates in the {s} and {š} forms.  Cf. ‘**574**’ for a homonymous root.",
191,stretch (2),,191,pmv-1990bd9af7913c8a3a4135ffb30b8715-1,"**OP** |ðizízi, gazízi| ‘stretch’ (JOD1890:166) shows this root without the
extension.",
192,stretch (1),,192,psi-e12d15c7e45bf76a63b48be8f1fc44dd-1,Cf. ‘**8**’.,
193,strawberry,,193,,"This term shows all the earmarks of a borrowed and adapted form. There
have been different reanalyses in the different subgroups. **CH** and **WI** show
possible contamination from {ha•s-} ‘**1101**’. **KS** folk etymologizes the
initial syllable as {ppą} ‘nut’. And cf. **DA** {wašté} ‘good’. **QU** has
competing forms, some with {s}. The **BI** form (also with {s}) is
analyzed by Dorsey and Swanton as consisting of {así} ‘berry’ and an
unidentified, compounded element, (like the **CH**/**WI** forms), but it could just
as well be yet another restructuring of the same elements found in MVS. **LA**
{†wazíškeca , wazíśk̇eca} ‘**193**’ B-575a represents yet another folk
etymology.",
195,store away,,195,pmv-0e6c546dce63b742de00a6f501c12d42-1,"The expected **QU** form from {*tku} would be {ttí} via the
normal metathesis and assimilation of the cluster and fronting
and unrounding of {u}.",
197,stop (1),,197,psi-977571db21f92f75500314966e6c05d8-1,"The **WI** form is truly anomalous; it should have {sǰ} rather
than {st}.  |st| should not even be admissible in **WI**.  The remaining DH
languages have the |š| form of this root.  The **ST** form here is probably also
reflects the |š| form as the expected reflex of the |s| form would be |-θtą|.",
198,"stomach, paunch",,198,psi-3f140a6921fe375697ee0f5c00a399f7-1,"Another instance of initial {n-} in MVS that is wanting in MRS and
OVS. The most likely analysis is that it represents the epenthetic glide
that is inserted preaccentually between a prefix vowel and vowel-initial
stem. If the prefix is the bound inalienable possessor prefix, {i-}, **DA**
would have modern initial {čh} in place of {n} however. The prefix
vowel was probably the {a} still reflected in **BI**. **CR** and **HI** evidently
reflect the form without the {a} prefix or epenthetic glide. **CR** {ia}
is from {i•} before {x}. **MA** initial {e•} might reflect collapse of
an earlier {a-i}; however, the **MA** final vowel is wrong and suggests a
possible borrowing from a **CR** or **HI** dialect. The final vowels vary widely
throughout the set and cannot really be accounted for at all.",
199,stink (3),,199,psi-e21fe03722e5b58b777380a9739ca64e-1,"Cf. ‘**201**’, also ‘**671**’ for correspondences. **KS**
‘**516**’ is sometimes analyzed as {mąžą́} ‘earth’ and an unidentified
derivational suffix {-ɣe}, but comparison with **DA** here shows that to be a
folk etymology. It now seems clear that **LA** ‘sweetgrass’ is cognate, and the
earlier meaning was not ‘earth-something’ but ‘that which smells
(strongly)’. Nasalization of the initial syllable in **KS** either took place
via the usual nasal spread before {*y > ž}, or represents a native
attempt to justify the folk analysis.",
200,stink (2),,200,psi-43ce980efa0039a3f1a066f66fae26fe-1,"This root seems clearly a product of symbolism, although it may also be
partially inherited in some cases. There are too many {w}’s between nasal
vowels for these to be cognates. The {w}’s should have all become
{m}’s long ago in most of the languages represented here. We suspect that
there is an inherited portion of the form that is related historically to
the **CA** forms, but we would not propose a **PSI** reconstruction because of the
obvious intervention of sound symbolism.",
201,stink (1),,201,pmv-ec0b47cc8790015080d50b3131cae579-1,"Cf. ‘**1003**’ for correspondences. Cf. also ‘**199**’. While it is possible that these, primarily MVS, {kw} clusters may
turn out to have **PSI** sources, they do not occur in really basic vocabulary,
and it seems much more likely that they represent early borrowings. the **TU**
analog is clearly related historically in some way, but it has undergone
irregular syncope or metathesis, showing that it is not a cognate in the
accepted sense of the word. It may represent a borrowing from a different
but related language or adoption at a different time. **BI** may have been
contaminated from {yaⁿxí} ‘strong odor’. The dissimilation product should
be {n} rather than {y}, but the semantic match is so exact that the **BI**
word must be related to this term in some way. All of the forms taken
together suggest something like {kuwųsa, kumusa, kumuswa} or the like,
but we do not suggest them as **PSI** reconstructions, rather they may represent
a shape to search for in a potential source language.",
202,stiff,,202,pmv-9ab9b47756c4d62223a060af8bfa518b-1,"There are at least three other instances of {kS-} in **WI** matching
initial sibilants elsewhere. Cf. ‘**535**’, ‘**458**’, ‘apple’ (under ‘**440**’). If the {k} were inherited, it would presumably have been
preserved in **LA**. This would not seem to be a case in which {*ki-}
‘dative, possessive’ would explain the **WI** form. The **PMV** form probably had a
long accented vowel.",
203,stick (7),,203,pmv-a6c6193f4d970866571893fae12c5bf0-1,Cf. ‘**574**’,
204,stick (6),,204,pmv-deeaa362bb6250b37e6501e453611521-1,"**CH** {*st > θt ~ ht ~ t}, so these are not aberrant forms. Cf. ‘**575**’",
205,stick (5),,205,pmv-376d2ab1ff29688226e9cc1309609c45-1,Cf. ‘**206**’,
206,stick (4),,206,psi-95226f9b3f5d1df70bd62f5010447b0a-1,Cf. ‘**205**’,
207,stick (3),,207,pmv-202679e4ed8bc6a50ce004813eac03a3-1,"**OS** |ðisképe| ‘to scrape’ shows this root with the |-pe| extension.

Likewise **KS** |yüskébe| ‘scrape, as the fat from a hide’.  **WI** forms may
also be from |ska|",
208,stick (2),,208,pmv-78399947faab5e2e481e678620e8ada1-1,**WI** forms may also be from |ske|,
209,stick (1),,209,psi-9545d389be4e340da9973a19395d52d9-1,"**MA** {skap} ‘be wet’ has a different spirant grade.  The **CH** and **WI**
forms represent a compound with ‘**205**’ as the first element.",
211,steal (1),,211,psc-f262cbeb0add183d2faba8579b67c781-1,"Comparing the most conservative Siouan conjugational patterns and **CA**,
the oldest form of the root appears to have been {-rų}. It then seems
likely that the initial morpheme, {*mą(•)-} is the object prefix,
{wa-}, which has assimilated nasalization from the root and in some cases
undergone a little irregular vowel harmony. In such cases its identity
became opaque, and we see the same prefix reapplied in MVS. Frequent
reapplication of {wa-} ‘something’ leaves the old initial syllable in
second position, and vowel length has naturally shifted to it in MVS. The DH
forms look as though they have been additionally restructured recently. They
should have uniform reflexes of the final syllable {*-nǫ}. The oral
consonant, falling between two nasal vowels, betrays the reanalysis that has
occurred here. Evidently the initial syllable, {mǫ} (the older
incorporated object), was interpreted as the root, and the final syllable
was reinterpreted as an instance of **PDH** {*ʔǫ} ‘**905**’, the original
{n} was dropped and the common intervocalic glide, {r} inserted. The
**CR** and **HI** forms may be compounds of ‘**111**’ (**PCH** {*ašÉ}) and ‘steal’
(with reference, perhaps, to stealing by war parties). If so, ‘steal’ has
lost its initial {w} intervocalically and the final vowel has been
reshaped. The **CR** and **HI** terms may not be cognate at all.  **CA** appears only
to have the second root.",
213,star (2),,213,pmv-d6c45d60671567306abf4319f06359f9-1,"The first vowel of **MA** {kéxe} does not correspond to the {a} found
elsewhere in this set. Nasalization of the initial syllable vowel and
preceding consonant in this set is explained by the fact that this term
incorporates the term for ‘**565**’, q.v., in MVS. The latter term
apparently had nasalization in a second syllable that spread across the
glide to the first. This accounts for the nasalized reflexes of **PMV** {*W}
in DH. See ‘**565**’ for a fuller discussion of {*W} here and the
long vowel in **CH**.",
